UF,Municipio
PI,SAO JULIAO
PI,MIGUEL LEAO
PI,SAO GONCALO DO PIAUI
PI,REGENERACAO
PI,CARAUBAS DO PIAUI
PI,MONSENHOR HIPOLITO
PR,PONTA GROSSA
PR,MARINGA
PR,TIBAGI
PR,CAMPO BONITO
PR,CASCAVEL
PR,PARANAGUA
PR,GUARANIACU
PR,MATELANDIA
PR,TIJUCAS DO SUL
PR,PALMEIRA
PR,JACAREZINHO
PR,CAMPO MOURAO
PR,SAO JOSE DOS PINHAIS
PR,CURITIBA
PR,GUARAPUAVA
PR,VIRMOND
PR,ARAPONGAS
PR,PRANCHITA
PR,CAMPINA GRANDE DO SUL
PR,COLOMBO
PR,RIO AZUL
PR,MANDAGUARI
PR,CAMPO LARGO
PR,FERNANDES PINHEIRO
PR,SARANDI
PR,MERCEDES
PR,MORRETES
PR,LARANJEIRAS DO SUL
PR,APUCARANA
PR,VENTANIA
PR,MANDIRITUBA
PR,BOCAIUVA DO SUL
PR,PRUDENTOPOLIS
PR,LONDRINA
PR,GUARATUBA
PR,SANTA LUCIA
PR,ANTONINA
PR,GUAIRA
PR,MAUA DA SERRA
PR,IBIPORA
PR,MARIALVA
PR,FAZENDA RIO GRANDE
PR,BOM SUCESSO
PR,CONTENDA
PR,CORONEL VIVIDA
PR,MALLET
PR,IRATI
PR,BANDEIRANTES
PR,LAPA
PR,PORTO VITORIA
PR,TERRA ROXA
PR,ARAUCARIA
PR,NOVA LARANJEIRAS
PR,MEDIANEIRA
PR,BALSA NOVA
PR,IPIRANGA
PR,QUATRO BARRAS
PR,SAO MATEUS DO SUL
PR,FOZ DO IGUACU
PR,SANTO ANTONIO DA PLATINA
PR,UNIAO DA VITORIA
PR,MARILANDIA DO SUL
PR,PAULA FREITAS
PR,ORTIGUEIRA
PR,JANIOPOLIS
PR,REBOUCAS
PR,LINDOESTE
PR,CEU AZUL
PR,QUATRO PONTES
PR,URAI
PR,CANDOI
PR,ROLANDIA
PR,REALEZA
PR,IBEMA
PR,SANTA TEREZINHA DE ITAIPU
PR,SANTA MARIANA
PR,PATO BRANCO
PR,MANDAGUACU
PR,MARECHAL CANDIDO RONDON
PR,ADRIANOPOLIS
PR,QUITANDINHA
PR,IMBAU
PR,PALMITAL
PR,TOLEDO
PR,IMBITUVA
PR,JATAIZINHO
PR,PIRAQUARA
PR,SAO MIGUEL DO IGUACU
PR,MAMBORE
PR,CATANDUVAS
PR,CORNELIO PROCOPIO
PR,CAMBE
PR,BARRACAO
PR,PARANAVAI
PR,ANDIRA
PR,GUAMIRANGA
PR,CANTAGALO
PR,JURANDA
PR,MARQUINHO
PR,PAULO FRONTIN
PR,ALTO PARANA
PR,CONSELHEIRO MAIRINCK
PR,GUAIRACA
PR,FLOR DA SERRA DO SUL
PR,PRESIDENTE CASTELO BRANCO
PR,PORTO AMAZONAS
PR,CALIFORNIA
PR,CAPANEMA
PR,IBAITI
PR,NOVA LONDRINA
PR,CAMBIRA
PR,CAMPO DO TENENTE
PR,SANTA TEREZA DO OESTE
PR,ANTONIO OLINTO
PR,LOANDA
PR,RIO NEGRO
PR,NOVA ESPERANCA
PR,CAPITAO LEONIDAS MARQUES
PR,CAMBARA
PR,SANTO ANTONIO DO SUDOESTE
PR,BOM JESUS DO SUL
PR,GENERAL CARNEIRO
PR,PEROLA DOESTE
PR,ARARUNA
PR,CHOPINZINHO
PR,FRANCISCO ALVES
PR,CORBELIA
PR,JANDAIA DO SUL
PR,PLANALTO
PR,FAROL
PR,TUNAS DO PARANA
PR,JAPIRA
PR,CRUZEIRO DO OESTE
PR,MARMELEIRO
PR,UBIRATA
PR,GUAPIRAMA
PR,TUNEIRAS DO OESTE
PR,CIANORTE
PR,GOIOERE
PR,TEIXEIRA SOARES
PR,FOZ DO JORDAO
RJ,DUQUE DE CAXIAS
RJ,ANGRA DOS REIS
RJ,ITABORAI
RJ,MANGARATIBA
RJ,NOVA IGUACU
RJ,ITAGUAI
RJ,PETROPOLIS
RJ,BARRA MANSA
RJ,ITAPERUNA
RJ,AREAL
RJ,SAPUCAIA
RJ,PIRAI
RJ,MACAE
RJ,PARATY
RJ,CAMPOS DOS GOYTACAZES
RJ,TERESOPOLIS
RJ,NITEROI
RJ,MAGE
RJ,SEROPEDICA
RJ,GUAPIMIRIM
RJ,SAO GONCALO
RJ,RIO BONITO
RJ,BARRA DO PIRAI
RJ,SILVA JARDIM
RJ,RESENDE
RJ,VOLTA REDONDA
RJ,PINHEIRAL
RJ,TANGUA
RJ,RIO DE JANEIRO
RJ,ITATIAIA
RJ,SAO JOAO DE MERITI
RJ,QUEIMADOS
RJ,CARDOSO MOREIRA
RJ,SAO JOAO DA BARRA
RJ,ITALVA
RJ,PORTO REAL
RJ,RIO DAS OSTRAS
RJ,TRES RIOS
RJ,VASSOURAS
RJ,BELFORD ROXO
RJ,CASIMIRO DE ABREU
RJ,CONCEICAO DE MACABU
RJ,PARACAMBI
RJ,PARAIBA DO SUL
RJ,COMENDADOR LEVY GASPARIAN
RJ,JAPERI
RJ,MESQUITA
RJ,CARMO
RJ,SAO JOSE DO VALE DO RIO PRETO
RJ,QUATIS
RJ,CARAPEBUS
RN,MACAIBA
RN,NATAL
RN,CANGUARETAMA
RN,APODI
RN,AREIA BRANCA
RN,EXTREMOZ
RN,MOSSORO
RN,ARES
RN,PARNAMIRIM
RN,LAJES
RN,CAICO
RN,SAO GONCALO DO AMARANTE
RN,SAO JOSE DE MIPIBU
RN,CEARA-MIRIM
RN,SANTA CRUZ
RN,JARDIM DO SERIDO
RN,ITAJA
RN,RIACHUELO
RN,RAFAEL FERNANDES
RN,CAICARA DO RIO DO VENTO
RN,POCO BRANCO
RN,CURRAIS NOVOS
RN,TANGARA
RN,ACARI
RN,ANGICOS
RN,MAXARANGUAPE
RN,SENADOR ELOI DE SOUZA
RN,TAIPU
RN,SERRA NEGRA DO NORTE
RN,SERRA CAIADA
RN,MACAU
RN,GOIANINHA
RN,JOAO CAMARA
RN,SAO PEDRO
RN,UPANEMA
RN,MESSIAS TARGINO
RN,PAU DOS FERROS
RN,SANTA MARIA
RN,ACU
RN,JOSE DA PENHA
RN,GOVERNADOR DIX-SEPT ROSADO
RN,JUCURUTU
RN,SAO FRANCISCO DO OESTE
RN,BOM JESUS
RN,CAMPO REDONDO
RN,FERNANDO PEDROZA
RN,PATU
RN,JANDUIS
RN,RIO DO FOGO
RN,TABOLEIRO GRANDE
RN,AUGUSTO SEVERO
RN,TRIUNFO POTIGUAR
RN,ITAU
RN,BAIA FORMOSA
RN,TOUROS
RN,MAJOR SALES
RN,LAJES PINTADAS
RN,JANDAIRA
RN,IPANGUACU
RN,NISIA FLORESTA
RN,ALMINO AFONSO
RN,SAO FERNANDO
RO,OURO PRETO DO OESTE
RO,PORTO VELHO
RO,VILHENA
RO,CACOAL
RO,JI-PARANA
RO,ALVORADA DOESTE
RO,JARU
RO,CANDEIAS DO JAMARI
RO,PRESIDENTE MEDICI
RO,PIMENTA BUENO
RO,ALTO PARAISO
RO,ARIQUEMES
RO,SAO MIGUEL DO GUAPORE
RO,ITAPUA DO OESTE
RO,MONTE NEGRO
RO,COLORADO DO OESTE
RO,CACAULANDIA
RO,SAO FRANCISCO DO GUAPORE
RO,CEREJEIRAS
RO,SERINGUEIRAS
RO,RIO CRESPO
RO,CUJUBIM
RO,NOVA MAMORE
RO,CHUPINGUAIA
RR,BOA VISTA
RR,MUCAJAI
RR,CANTA
RR,AMAJARI
RR,BONFIM
RR,RORAINOPOLIS
RR,PACARAIMA
RR,IRACEMA
RR,CARACARAI
RR,SAO JOAO DA BALIZA
RR,NORMANDIA
RS,BOA VISTA DAS MISSOES
RS,CARLOS BARBOSA
RS,ROSARIO DO SUL
RS,TRES FORQUILHAS
RS,TORRES
RS,PORTO ALEGRE
RS,SANTO ANTONIO DA PATRULHA
RS,GRAVATAI
RS,CACAPAVA DO SUL
RS,OSORIO
RS,TERRA DE AREIA
RS,VACARIA
RS,IJUI
RS,CAMAQUA
RS,SANTA MARIA
RS,FAZENDA VILANOVA
RS,GUAIBA
RS,RIO GRANDE
RS,ELDORADO DO SUL
RS,CANOAS
RS,RIO PARDO
RS,NOVA SANTA RITA
RS,ALEGRETE
RS,URUGUAIANA
RS,MONTENEGRO
RS,MORRO REUTER
RS,CAXIAS DO SUL
RS,SANTIAGO
RS,ESTRELA
RS,BENTO GONCALVES
RS,TIO HUGO
RS,DOIS IRMAOS
RS,SAO LOURENCO DO SUL
RS,TABAI
RS,SOLEDADE
RS,ESTEIO
RS,NOVO HAMBURGO
RS,SAO LEOPOLDO
RS,SAO BORJA
RS,MUITOS CAPOES
RS,CACHOEIRA DO SUL
RS,JULIO DE CASTILHOS
RS,SALVADOR DO SUL
RS,SALDANHA MARINHO
RS,TRIUNFO
RS,CAPAO DO LEAO
RS,PALMEIRA DAS MISSOES
RS,ARROIO DOS RATOS
RS,ROQUE GONZALES
RS,MATO CASTELHANO
RS,CASEIROS
RS,SAPUCAIA DO SUL
RS,SANTANA DA BOA VISTA
RS,BARRA DO RIBEIRO
RS,SAO MARCOS
RS,MORMACO
RS,GARIBALDI
RS,TRES CACHOEIRAS
RS,ESTANCIA VELHA
RS,SAO VICENTE DO SUL
RS,SAO GABRIEL
RS,LAJEADO
RS,ERECHIM
RS,AGUA SANTA
RS,MARQUES DE SOUZA
RS,SANTA MARGARIDA DO SUL
RS,PASSO FUNDO
RS,CRUZ ALTA
RS,GLORINHA
RS,POUSO NOVO
RS,TRES PASSOS
RS,FONTOURA XAVIER
RS,CARAZINHO
RS,PELOTAS
RS,CACHOEIRINHA
RS,BAGE
RS,SANTO ANTONIO DAS MISSOES
RS,VILA FLORES
RS,PEJUCARA
RS,CERRO LARGO
RS,CHUI
RS,SANTANA DO LIVRAMENTO
RS,CANGUCU
RS,IVOTI
RS,PANTANO GRANDE
RS,SAO SEPE
RS,BOM JESUS
RS,BOA VISTA DO BURICA
RS,BARAO DE COTEGIPE
RS,MONTE ALEGRE DOS CAMPOS
RS,PICADA CAFE
RS,LAGOA VERMELHA
RS,VERANOPOLIS
RS,DOM PEDRO DE ALCANTARA
RS,MAQUINE
RS,JAGUARAO
RS,DOM PEDRITO
RS,SAO JOSE DOS AUSENTES
RS,BARRACAO
RS,VICTOR GRAEFF
RS,PINHEIRO MACHADO
RS,SAO JOSE DO HERVAL
RS,SARANDI
RS,ITAARA
RS,HULHA NEGRA
RS,BARAO
RS,PAVERAMA
RS,SANTA CRUZ DO SUL
RS,VILA NOVA DO SUL
RS,TRES ARROIOS
RS,PANAMBI
RS,SEBERI
RS,FREDERICO WESTPHALEN
RS,SETE DE SETEMBRO
RS,MINAS DO LEAO
RS,SAO PEDRO DO SUL
RS,PIRATINI
RS,NOVA PRATA
RS,ARROIO GRANDE
RS,SAO LUIZ GONZAGA
RS,BUTIA
RS,SAO JOSE DO SUL
RS,CIRIACO
RS,LAJEADO DO BUGRE
RS,IRAI
RS,CAMPO NOVO
RS,BARRA DO QUARAI
RS,SANTA BARBARA DO SUL
RS,SAO PEDRO DO BUTIA
RS,SANTO ANTONIO DO PLANALTO
RS,TRES DE MAIO
RS,CORONEL BARROS
RS,PEDRO OSORIO
RS,VITORIA DAS MISSOES
RS,JAGUARI
RS,CRISTAL
RS,ENTRE-IJUIS
RS,ALMIRANTE TAMANDARE DO SUL
RS,BOM PROGRESSO
RS,SAO MIGUEL DAS MISSOES
RS,CERRITO
RS,TUPANCIRETA
RS,CONDOR
RS,SAO PEDRO DA SERRA
RS,TAQUARI
RS,CAMPESTRE DA SERRA
RS,SEVERIANO DE ALMEIDA
RS,SANTO CRISTO
RS,SANTA VITORIA DO PALMAR
RS,SALVADOR DAS MISSOES
RS,BOZANO
RS,DILERMANDO DE AGUIAR
RS,GUARANI DAS MISSOES
RS,ITAQUI
RS,MARCELINO RAMOS
RS,ACEGUA
RS,NOVA PETROPOLIS
RS,TAPES
RS,PORTO XAVIER
RS,GENTIL
RS,COLORADO
RS,SAO JOSE DO INHACORA
RS,TIRADENTES DO SUL
RS,TURUCU
RS,SANTA ROSA
RS,UNISTALDA
RS,SANTO ANGELO
RS,SAO JOSE DAS MISSOES
RS,MORRO REDONDO
RS,QUARAI
RS,SAGRADA FAMILIA
RS,NOVA ESPERANCA DO SUL
RS,SENTINELA DO SUL
RS,BOSSOROCA
RS,CORONEL BICACO
RS,CANDIOTA
RS,SANTO AUGUSTO
RS,BOM RETIRO DO SUL
RS,SAO MARTINHO
RS,ANDRE DA ROCHA
RS,CONSTANTINA
RS,TUPANCI DO SUL
RS,NOVO CABRAIS
SC,GARUVA
SC,GASPAR
SC,CUNHA PORA
SC,PAPANDUVA
SC,INDAIAL
SC,ICARA
SC,PALHOCA
SC,LAGES
SC,ARAQUARI
SC,CANOINHAS
SC,LONTRAS
SC,BOCAINA DO SUL
SC,BIGUACU
SC,ITAPEMA
SC,SAO JOSE
SC,BARRA VELHA
SC,BALNEARIO PICARRAS
SC,POUSO REDONDO
SC,ITAJAI
SC,BOM RETIRO
SC,CURITIBANOS
SC,CONCORDIA
SC,JOINVILLE
SC,PORTO BELO
SC,TIJUCAS
SC,BLUMENAU
SC,MAFRA
SC,BALNEARIO CAMBORIU
SC,CAMPOS NOVOS
SC,SAO CRISTOVAO DO SUL
SC,FLORIANOPOLIS
SC,SANTO AMARO DA IMPERATRIZ
SC,CORREIA PINTO
SC,MARAVILHA
SC,RANCHO QUEIMADO
SC,GUARAMIRIM
SC,SAO FRANCISCO DO SUL
SC,IBIRAMA
SC,AGUAS MORNAS
SC,PAULO LOPES
SC,IRANI
SC,SAO BENTO DO SUL
SC,PONTE SERRADA
SC,SANTA CECILIA
SC,PORTO UNIAO
SC,RIO NEGRINHO
SC,LAGUNA
SC,DESCANSO
SC,SAO MIGUEL DO OESTE
SC,SANGAO
SC,TUBARAO
SC,RODEIO
SC,SAO JOSE DO CERRITO
SC,PASSO DE TORRES
SC,ASCURRA
SC,ARARANGUA
SC,GUARACIABA
SC,APIUNA
SC,SOMBRIO
SC,PONTE ALTA
SC,ALFREDO WAGNER
SC,XAXIM
SC,TROMBUDO CENTRAL
SC,PESCARIA BRAVA
SC,XANXERE
SC,NAVEGANTES
SC,AGUA DOCE
SC,CAPAO ALTO
SC,JOACABA
SC,RIO DO SUL
SC,IMBITUBA
SC,PENHA
SC,SANTA ROSA DO SUL
SC,VARGEM BONITA
SC,CHAPECO
SC,CORUPA
SC,AGRONOMICA
SC,CAPIVARI DE BAIXO
SC,MARACAJA
SC,DIONISIO CERQUEIRA
SC,PINHALZINHO
SC,CRICIUMA
SC,JARAGUA DO SUL
SC,SAO JOSE DO CEDRO
SC,TREZE DE MAIO
SC,MONTE CASTELO
SC,TRES BARRAS
SC,HERVAL DOESTE
SC,IRINEOPOLIS
SC,GAROPABA
SC,FAXINAL DOS GUEDES
SC,CATANDUVAS
SC,NOVA ERECHIM
SC,ITAIOPOLIS
SC,VARGEM
SC,BRUNOPOLIS
SC,ERVAL VELHO
SC,NOVA ITABERABA
SC,VARGEAO
SC,JAGUARUNA
SC,PONTE ALTA DO NORTE
SC,PALMITOS
SC,CAIBI
SC,SAO JOAO DO SUL
SC,IRACEMINHA
SC,SAUDADES
SC,CORDILHEIRA ALTA
SC,GUARUJA DO SUL
SC,PARAISO
SC,ILHOTA
SC,GOVERNADOR CELSO RAMOS
SC,CAMBORIU
SC,PALMA SOLA
SC,LAURENTINO
SE,ESTANCIA
SE,MARUIM
SE,ITABAIANA
SE,SAO CRISTOVAO
SE,JAPARATUBA
SE,CRISTINAPOLIS
SE,NOSSA SENHORA DO SOCORRO
SE,MALHADA DOS BOIS
SE,UMBAUBA
SE,AREIA BRANCA
SE,MURIBECA
SE,SANTA LUZIA DO ITANHY
SE,CEDRO DE SAO JOAO
SE,ARACAJU
SE,LARANJEIRAS
SE,SAO FRANCISCO
SE,ITAPORANGA DAJUDA
SE,CAPELA
SE,PROPRIA
SE,ROSARIO DO CATETE
SE,FREI PAULO
SE,CARIRA
SE,CARMOPOLIS
SP,GUARULHOS
SP,UBATUBA
SP,SAO PAULO
SP,ROSEIRA
SP,LAVRINHAS
SP,ITAPECERICA DA SERRA
SP,SAO LOURENCO DA SERRA
SP,QUELUZ
SP,PINDAMONHANGABA
SP,JUQUIA
SP,ATIBAIA
SP,VARGEM
SP,CAJATI
SP,MAIRIPORA
SP,TABOAO DA SERRA
SP,CRUZEIRO
SP,SAO JOSE DO RIO PRETO
SP,UBARANA
SP,TAUBATE
SP,BARRA DO TURVO
SP,GUARATINGUETA
SP,ARUJA
SP,SAO JOSE DOS CAMPOS
SP,APARECIDA
SP,LORENA
SP,EMBU DAS ARTES
SP,GUAIMBE
SP,MIRACATU
SP,REGISTRO
SP,BRAGANCA PAULISTA
SP,SALTO GRANDE
SP,GUARAREMA
SP,BADY BASSITT
SP,CACAPAVA
SP,MARILIA
SP,JUQUITIBA
SP,JOSE BONIFACIO
SP,LINS
SP,ONDA VERDE
SP,SANTA ISABEL
SP,JACAREI
SP,OURINHOS
SP,NOVA GRANADA
SP,PIQUETE
SP,PARIQUERA-ACU
SP,PROMISSAO
SP,OCAUCU
SP,CANAS
SP,SILVEIRAS
SP,JACUPIRANGA
SP,CACHOEIRA PAULISTA
SP,MIRASSOL
SP,GUAICARA
SP,GETULINA
SP,JACI
SP,ICEM
SP,RIBEIRAO DO SUL
SP,CASTILHO
SP,SAO PEDRO DO TURVO
SP,CAMPOS NOVOS PAULISTA
TO,GURUPI
TO,COLINAS DO TOCANTINS
TO,ARAGUATINS
TO,GUARAI
TO,CARIRI DO TOCANTINS
TO,ARAGUAINA
TO,BARROLANDIA
TO,ALIANCA DO TOCANTINS
TO,RIO DOS BOIS
TO,ALVORADA
TO,TALISMA
TO,PARAISO DO TOCANTINS
TO,PEIXE
TO,FORTALEZA DO TABOCAO
TO,PALMEIRAS DO TOCANTINS
TO,NAZARE
TO,NOVA OLINDA
TO,FATIMA
TO,WANDERLANDIA
TO,MIRACEMA DO TOCANTINS
TO,CACHOEIRINHA
TO,PUGMIL
TO,MIRANORTE
TO,DARCINOPOLIS
TO,LUZINOPOLIS
TO,AGUIARNOPOLIS
TO,BRASILANDIA DO TOCANTINS
TO,DUERE
TO,CRIXAS DO TOCANTINS
TO,NOVA ROSALANDIA
TO,FORMOSO DO ARAGUAIA
TO,FIGUEIROPOLIS
TO,SAO BENTO DO TOCANTINS
TO,TUPIRAMA
TO,PALMAS
TO,PRESIDENTE KENNEDY
TO,PALMEIRANTE
TO,XAMBIOA
TO,PIRAQUE
TO,SANTA RITA DO TOCANTINS
TO,OLIVEIRA DE FATIMA
